case_id,arch,anchored,pose,noise,stage,gt_x,gt_y,pred_x,pred_y,err_px,success_1px,wall_ms
dram_anchored_pose-large_0063,dram,anchored,large,medium,selected,311.5032958479918,577.3403438308851,311.5,577.5,0.1596901842644985,1,166.37100099978852
dram_anchored_pose-large_0064,dram,anchored,large,medium,ncc,188.69308264527194,95.41558849302875,236.5,71.5,53.45518421939717,0,33.19195900076011
dram_anchored_pose-large_0064,dram,anchored,large,medium,weighted,188.69308264527194,95.41558849302875,189.5,95.5,0.8113204791390899,1,160.7073750001291
dram_anchored_pose-large_0064,dram,anchored,large,medium,selected,188.69308264527194,95.41558849302875,189.5,95.5,0.8113204791390899,1,163.59929099962756
dram_anchored_pose-large_0065,dram,anchored,large,medium,ncc,109.66890153979473,608.14169610067,49.5,648.5,72.4505997638128,0,32.67245800088858
dram_anchored_pose-large_0065,dram,anchored,large,medium,weighted,109.66890153979473,608.14169610067,49.5,647.5,71.89835045630416,0,167.59441700014577
dram_anchored_pose-large_0065,dram,anchored,large,medium,selected,109.66890153979473,608.14169610067,49.5,647.5,71.89835045630416,0,170.4655420016934
dram_anchored_pose-large_0066,dram,anchored,large,medium,ncc,275.58056969576035,635.1867088911124,275.5,635.5,0.3234853857331656,1,32.077916999696754
dram_anchored_pose-large_0066,dram,anchored,large,medium,weighted,275.58056969576035,635.1867088911124,275.5,635.5,0.3234853857331656,1,157.6785409997683
dram_anchored_pose-large_0066,dram,anchored,large,medium,selected,275.58056969576035,635.1867088911124,275.5,635.5,0.3234853857331656,1,160.95299900007376
dram_anchored_pose-large_0067,dram,anchored,large,medium,ncc,841.5186320560837,871.9580082477297,841.5,871.5,0.45838707279148155,1,32.45795800103224
dram_anchored_pose-large_0067,dram,anchored,large,medium,weighted,841.5186320560837,871.9580082477297,841.5,871.5,0.45838707279148155,1,170.43408300014562
dram_anchored_pose-large_0067,dram,anchored,large,medium,selected,841.5186320560837,871.9580082477297,841.5,871.5,0.45838707279148155,1,173.4788750018197
dram_anchored_pose-large_0068,dram,anchored,large,medium,ncc,890.5881218953368,896.5449761886151,925.5,942.5,57.71224693511604,0,56.16224999903352
dram_anchored_pose-large_0068,dram,anchored,large,medium,weighted,890.5881218953368,896.5449761886151,889.5,896.5,1.0890510165523697,0,197.3242920012126
dram_anchored_pose-large_0068,dram,anchored,large,medium,selected,890.5881218953368,896.5449761886151,889.5,896.5,1.0890510165523697,0,200.43620800061035
dram_anchored_pose-large_0069,dram,anchored,large,medium,ncc,744.6453260792088,609.6186351991138,744.5,609.5,0.18760058573191327,1,35.30691699961608
dram_anchored_pose-large_0069,dram,anchored,large,medium,weighted,744.6453260792088,609.6186351991138,744.5,609.5,0.18760058573191327,1,171.26395800005412
dram_anchored_pose-large_0069,dram,anchored,large,medium,selected,744.6453260792088,609.6186351991138,744.5,609.5,0.18760058573191327,1,174.54641599942988
dram_anchored_pose-large_0070,dram,anchored,large,medium,ncc,315.0893429922634,605.5635688835313,314.5,605.5,0.592761474358296,1,34.61933300059172
dram_anchored_pose-large_0070,dram,anchored,large,medium,weighted,315.0893429922634,605.5635688835313,313.5,605.5,1.5906137651894854,0,189.27312499909021
dram_anchored_pose-large_0070,dram,anchored,large,medium,selected,315.0893429922634,605.5635688835313,313.5,605.5,1.5906137651894854,0,192.2314159983216
dram_anchored_pose-large_0071,dram,anchored,large,medium,ncc,642.6595424675035,200.43568296168164,644.5,199.5,2.0646516736981524,0,35.1195839994034
dram_anchored_pose-large_0071,dram,anchored,large,medium,weighted,642.6595424675035,200.43568296168164,644.5,199.5,2.0646516736981524,0,168.5038749983505
dram_anchored_pose-large_0071,dram,anchored,large,medium,selected,642.6595424675035,200.43568296168164,644.5,199.5,2.0646516736981524,0,171.8405419978808
dram_anchored_pose-large_0072,dram,anchored,large,high,ncc,611.4570519235917,332.59931164337826,611.5,332.5,0.10820046107877916,1,37.14870899966627
dram_anchored_pose-large_0072,dram,anchored,large,high,weighted,611.4570519235917,332.59931164337826,611.5,332.5,0.10820046107877916,1,175.93649999980698
dram_anchored_pose-large_0072,dram,anchored,large,high,selected,611.4570519235917,332.59931164337826,611.5,332.5,0.10820046107877916,1,178.86395899950003
dram_anchored_pose-large_0073,dram,anchored,large,high,ncc,474.0562323511227,870.1830398166439,487.5,833.5,39.06891729734119,0,34.26062499966065
dram_anchored_pose-large_0073,dram,anchored,large,high,weighted,474.0562323511227,870.1830398166439,473.5,869.5,0.8808733277585635,1,176.60574999899836
dram_anchored_pose-large_0073,dram,anchored,large,high,selected,474.0562323511227,870.1830398166439,473.5,869.5,0.8808733277585635,1,179.9601659986365
dram_anchored_pose-large_0074,dram,anchored,large,high,ncc,112.27851403645602,520.1049094199726,182.5,800.5,289.0544307086642,0,33.8607920002687
dram_anchored_pose-large_0074,dram,anchored,large,high,weighted,112.27851403645602,520.1049094199726,112.5,520.5,0.4529377423812052,1,174.69837499993446
dram_anchored_pose-large_0074,dram,anchored,large,high,selected,112.27851403645602,520.1049094199726,112.5,520.5,0.4529377423812052,1,178.24504100099148
dram_anchored_pose-large_0075,dram,anchored,large,high,ncc,456.00474213337066,342.52256504134317,455.5,342.5,0.5052462788486218,1,33.82841599886888
dram_anchored_pose-large_0075,dram,anchored,large,high,weighted,456.00474213337066,342.52256504134317,455.5,342.5,0.5052462788486218,1,165.8791249992646
dram_anchored_pose-large_0075,dram,anchored,large,high,selected,456.00474213337066,342.52256504134317,455.5,342.5,0.5052462788486218,1,169.08054099985748
dram_anchored_pose-large_0076,dram,anchored,large,high,ncc,638.2700100790312,340.95883567960925,638.5,340.5,0.5132499825910636,1,38.344417000189424
dram_anchored_pose-large_0076,dram,anchored,large,high,weighted,638.2700100790312,340.95883567960925,638.5,340.5,0.5132499825910636,1,175.20304200115788
dram_anchored_pose-large_0076,dram,anchored,large,high,selected,638.2700100790312,340.95883567960925,638.5,340.5,0.5132499825910636,1,178.75104200174974
dram_anchored_pose-large_0077,dram,anchored,large,high,ncc,797.688472655356,127.79975552522878,797.5,127.5,0.35408377076918357,1,34.253499999977066
dram_anchored_pose-large_0077,dram,anchored,large,high,weighted,797.688472655356,127.79975552522878,797.5,127.5,0.35408377076918357,1,168.534834001548
dram_anchored_pose-large_0077,dram,anchored,large,high,selected,797.688472655356,127.79975552522878,797.5,127.5,0.35408377076918357,1,171.4527510011976
dram_anchored_pose-large_0078,dram,anchored,large,high,ncc,175.91665666819347,294.08338826409107,175.5,293.5,0.7168993275413739,1,39.56149999976333
dram_anchored_pose-large_0078,dram,anchored,large,high,weighted,175.91665666819347,294.08338826409107,175.5,293.5,0.7168993275413739,1,176.6015419998439
dram_anchored_pose-large_0078,dram,anchored,large,high,selected,175.91665666819347,294.08338826409107,175.5,293.5,0.7168993275413739,1,179.7349580010632
dram_anchored_pose-large_0079,dram,anchored,large,high,ncc,178.0854054174877,519.9734448191341,63.5,811.5,313.23720645911857,0,34.69662500174309
dram_anchored_pose-large_0079,dram,anchored,large,high,weighted,178.0854054174877,519.9734448191341,178.5,520.5,0.670185814789655,1,163.16016699965985
dram_anchored_pose-large_0079,dram,anchored,large,high,selected,178.0854054174877,519.9734448191341,178.5,520.5,0.670185814789655,1,166.13429199969687
dram_anchored_pose-large_0080,dram,anchored,large,high,ncc,557.2973264467571,605.4642698094735,557.5,605.5,0.20579896914018128,1,32.9533750009432
dram_anchored_pose-large_0080,dram,anchored,large,high,weighted,557.2973264467571,605.4642698094735,557.5,605.5,0.20579896914018128,1,168.84237500016752
dram_anchored_pose-large_0080,dram,anchored,large,high,selected,557.2973264467571,605.4642698094735,557.5,605.5,0.20579896914018128,1,171.83266700158129
dram_unanchored_pose-none_0081,dram,unanchored,none,low,ncc,511.66084701100266,716.7068403912086,406.5,581.5,171.28833419893274,0,32.29966700018849
dram_unanchored_pose-none_0081,dram,unanchored,none,low,weighted,511.66084701100266,716.7068403912086,406.5,581.5,171.28833419893274,0,156.89999999995052
dram_unanchored_pose-none_0081,dram,unanchored,none,low,selected,511.66084701100266,716.7068403912086,406.5,581.5,171.28833419893274,0,159.74754200033203
dram_unanchored_pose-none_0082,dram,unanchored,none,low,ncc,168.7632294779334,116.0564976239753,509.5,267.5,372.87622771869553,0,32.11412499877042
dram_unanchored_pose-none_0082,dram,unanchored,none,low,weighted,168.7632294779334,116.0564976239753,509.5,267.5,372.87622771869553,0,157.96504100035236
dram_unanchored_pose-none_0082,dram,unanchored,none,low,selected,168.7632294779334,116.0564976239753,509.5,267.5,372.87622771869553,0,160.87279100065643
dram_unanchored_pose-none_0083,dram,unanchored,none,low,ncc,605.042449201066,690.623455605982,690.5,844.5,176.01415824642223,0,32.080832999781705
dram_unanchored_pose-none_0083,dram,unanchored,none,low,weighted,605.042449201066,690.623455605982,690.5,844.5,176.01415824642223,0,161.6754580009001
dram_unanchored_pose-none_0083,dram,unanchored,none,low,selected,605.042449201066,690.623455605982,690.5,844.5,176.01415824642223,0,164.6870000004128
dram_unanchored_pose-none_0084,dram,unanchored,none,low,ncc,818.8522153306504,140.52431657922452,387.5,442.5,526.5491876815538,0,32.945625000138534
dram_unanchored_pose-none_0084,dram,unanchored,none,low,weighted,818.8522153306504,140.52431657922452,387.5,442.5,526.5491876815538,0,174.6541669999715
dram_unanchored_pose-none_0084,dram,unanchored,none,low,selected,818.8522153306504,140.52431657922452,387.5,442.5,526.5491876815538,0,177.7223339995544
dram_unanchored_pose-none_0085,dram,unanchored,none,low,ncc,792.033248003639,126.77536301628662,343.5,608.5,658.210225111844,0,33.324999998512794
dram_unanchored_pose-none_0085,dram,unanchored,none,low,weighted,792.033248003639,126.77536301628662,343.5,608.5,658.210225111844,0,169.3467920013063
dram_unanchored_pose-none_0085,dram,unanchored,none,low,selected,792.033248003639,126.77536301628662,343.5,608.5,658.210225111844,0,172.62700000173936
dram_unanchored_pose-none_0086,dram,unanchored,none,low,ncc,145.2531245943901,235.25640417332895,345.5,435.5,283.1895280184369,0,34.59054199993261
dram_unanchored_pose-none_0086,dram,unanchored,none,low,weighted,145.2531245943901,235.25640417332895,345.5,435.5,283.1895280184369,0,160.5047499997454
dram_unanchored_pose-none_0086,dram,unanchored,none,low,selected,145.2531245943901,235.25640417332895,345.5,435.5,283.1895280184369,0,163.37362500053132
dram_unanchored_pose-none_0087,dram,unanchored,none,low,ncc,408.813358591022,343.3187992443819,770.5,428.5,371.58183962066227,0,33.93470799892384
dram_unanchored_pose-none_0087,dram,unanchored,none,low,weighted,408.813358591022,343.3187992443819,770.5,279.5,367.27382932997193,0,174.01199999949313
dram_unanchored_pose-none_0087,dram,unanchored,none,low,selected,408.813358591022,343.3187992443819,770.5,279.5,367.27382932997193,0,177.53300000003946
dram_unanchored_pose-none_0088,dram,unanchored,none,low,ncc,692.8333747862794,709.2566361741763,422.5,786.5,281.15239778182143,0,38.14166699885391
dram_unanchored_pose-none_0088,dram,unanchored,none,low,weighted,692.8333747862794,709.2566361741763,422.5,786.5,281.15239778182143,0,186.8524579986115
dram_unanchored_pose-none_0088,dram,unanchored,none,low,selected,692.8333747862794,709.2566361741763,422.5,786.5,281.15239778182143,0,189.8367909980152
dram_unanchored_pose-none_0089,dram,unanchored,none,low,ncc,143.42778693787952,818.7512521083663,49.5,161.5,663.9289401412345,0,33.12654199908138
dram_unanchored_pose-none_0089,dram,unanchored,none,low,weighted,143.42778693787952,818.7512521083663,49.5,161.5,663.9289401412345,0,180.31974999939848
dram_unanchored_pose-none_0089,dram,unanchored,none,low,selected,143.42778693787952,818.7512521083663,49.5,161.5,663.9289401412345,0,183.37804199836683
dram_unanchored_pose-none_0090,dram,unanchored,none,medium,ncc,176.19053097435793,579.758267656708,727.5,906.5,640.860585690859,0,35.66379200128722
dram_unanchored_pose-none_0090,dram,unanchored,none,medium,weighted,176.19053097435793,579.758267656708,727.5,906.5,640.860585690859,0,169.1082080014894
dram_unanchored_pose-none_0090,dram,unanchored,none,medium,selected,176.19053097435793,579.758267656708,727.5,906.5,640.860585690859,0,172.0988330016553
dram_unanchored_pose-none_0091,dram,unanchored,none,medium,ncc,293.38293214312614,636.4996852474435,831.5,429.5,576.5577580879648,0,32.651708999765106
dram_unanchored_pose-none_0091,dram,unanchored,none,medium,weighted,293.38293214312614,636.4996852474435,831.5,429.5,576.5577580879648,0,162.5791250007751
dram_unanchored_pose-none_0091,dram,unanchored,none,medium,selected,293.38293214312614,636.4996852474435,831.5,429.5,576.5577580879648,0,165.44670800067252
dram_unanchored_pose-none_0092,dram,unanchored,none,medium,ncc,501.6994415620071,685.8001667946323,838.5,559.5,359.70313912516224,0,34.32579200125474
dram_unanchored_pose-none_0092,dram,unanchored,none,medium,weighted,501.6994415620071,685.8001667946323,838.5,559.5,359.70313912516224,0,166.27137499926903
dram_unanchored_pose-none_0092,dram,unanchored,none,medium,selected,501.6994415620071,685.8001667946323,838.5,559.5,359.70313912516224,0,169.1627090003749
dram_unanchored_pose-none_0093,dram,unanchored,none,medium,ncc,629.100238395367,540.3206468014084,108.5,168.5,639.7462009305962,0,32.03224999924714
dram_unanchored_pose-none_0093,dram,unanchored,none,medium,weighted,629.100238395367,540.3206468014084,108.5,168.5,639.7462009305962,0,158.44020799886493
dram_unanchored_pose-none_0093,dram,unanchored,none,medium,selected,629.100238395367,540.3206468014084,108.5,168.5,639.7462009305962,0,161.31974899872148
dram_unanchored_pose-none_0094,dram,unanchored,none,medium,ncc,192.72850426223224,83.3334086115569,262.5,327.5,253.93972900618814,0,36.72549999828334
dram_unanchored_pose-none_0094,dram,unanchored,none,medium,weighted,192.72850426223224,83.3334086115569,262.5,327.5,253.93972900618814,0,163.0436670002382
dram_unanchored_pose-none_0094,dram,unanchored,none,medium,selected,192.72850426223224,83.3334086115569,262.5,327.5,253.93972900618814,0,165.99604200018803
dram_unanchored_pose-none_0095,dram,unanchored,none,medium,ncc,768.9617221174226,517.169239135016,831.5,329.5,197.81501337874812,0,32.78679200047918
dram_unanchored_pose-none_0095,dram,unanchored,none,medium,weighted,768.9617221174226,517.169239135016,831.5,329.5,197.81501337874812,0,167.95325000020966
dram_unanchored_pose-none_0095,dram,unanchored,none,medium,selected,768.9617221174226,517.169239135016,831.5,329.5,197.81501337874812,0,170.8367500013992
dram_unanchored_pose-none_0096,dram,unanchored,none,medium,ncc,650.4389301340232,378.5525177779853,455.5,508.5,234.28088828933184,0,32.150375000128406
dram_unanchored_pose-none_0096,dram,unanchored,none,medium,weighted,650.4389301340232,378.5525177779853,455.5,508.5,234.28088828933184,0,157.19345800062
dram_unanchored_pose-none_0096,dram,unanchored,none,medium,selected,650.4389301340232,378.5525177779853,455.5,508.5,234.28088828933184,0,160.11495800194098
dram_unanchored_pose-none_0097,dram,unanchored,none,medium,ncc,651.5458252142881,606.8914836068054,863.5,783.5,275.88972483892434,0,32.14954199938802
dram_unanchored_pose-none_0097,dram,unanchored,none,medium,weighted,651.5458252142881,606.8914836068054,916.5,783.5,318.41997864295956,0,166.45445799986192
dram_unanchored_pose-none_0097,dram,unanchored,none,medium,selected,651.5458252142881,606.8914836068054,916.5,783.5,318.41997864295956,0,169.7481669998524
dram_unanchored_pose-none_0098,dram,unanchored,none,medium,ncc,331.56123969009116,462.3655176451306,115.5,619.5,267.1585762077493,0,38.13287500088336
dram_unanchored_pose-none_0098,dram,unanchored,none,medium,weighted,331.56123969009116,462.3655176451306,115.5,619.5,267.1585762077493,0,170.65595900021435
dram_unanchored_pose-none_0098,dram,unanchored,none,medium,selected,331.56123969009116,462.3655176451306,115.5,619.5,267.1585762077493,0,173.65870899993752
dram_unanchored_pose-none_0099,dram,unanchored,none,high,ncc,295.7968640407147,874.1166811559921,526.5,909.5,233.40076305330538,0,32.27424999931827
dram_unanchored_pose-none_0099,dram,unanchored,none,high,weighted,295.7968640407147,874.1166811559921,526.5,909.5,233.40076305330538,0,164.11804200106417
dram_unanchored_pose-none_0099,dram,unanchored,none,high,selected,295.7968640407147,874.1166811559921,526.5,909.5,233.40076305330538,0,167.02962599993043
dram_unanchored_pose-none_0100,dram,unanchored,none,high,ncc,404.2022208210335,406.4445017905228,780.5,505.5,389.11696228839725,0,32.86574999947334
dram_unanchored_pose-none_0100,dram,unanchored,none,high,weighted,404.2022208210335,406.4445017905228,780.5,505.5,389.11696228839725,0,177.94658400089247
dram_unanchored_pose-none_0100,dram,unanchored,none,high,selected,404.2022208210335,406.4445017905228,780.5,505.5,389.11696228839725,0,180.86741700244602
dram_unanchored_pose-none_0101,dram,unanchored,none,high,ncc,423.5814104413642,262.7432945099216,147.5,299.5,278.51750499704207,0,32.00237500095682
dram_unanchored_pose-none_0101,dram,unanchored,none,high,weighted,423.5814104413642,262.7432945099216,147.5,299.5,278.51750499704207,0,160.82729100162396
dram_unanchored_pose-none_0101,dram,unanchored,none,high,selected,423.5814104413642,262.7432945099216,147.5,299.5,278.51750499704207,0,163.71166600220022
dram_unanchored_pose-none_0102,dram,unanchored,none,high,ncc,720.1169260312367,194.05911419199282,188.5,607.5,673.461151144304,0,32.032333001552615
dram_unanchored_pose-none_0102,dram,unanchored,none,high,weighted,720.1169260312367,194.05911419199282,188.5,607.5,673.461151144304,0,162.41824999997334
dram_unanchored_pose-none_0102,dram,unanchored,none,high,selected,720.1169260312367,194.05911419199282,188.5,607.5,673.461151144304,0,165.75645800003258
dram_unanchored_pose-none_0103,dram,unanchored,none,high,ncc,87.43433256651984,350.11702017168216,275.5,893.5,575.0076156315693,0,41.584333001082996
dram_unanchored_pose-none_0103,dram,unanchored,none,high,weighted,87.43433256651984,350.11702017168216,275.5,893.5,575.0076156315693,0,192.82729199949245
dram_unanchored_pose-none_0103,dram,unanchored,none,high,selected,87.43433256651984,350.11702017168216,275.5,893.5,575.0076156315693,0,196.01770900044357
dram_unanchored_pose-none_0104,dram,unanchored,none,high,ncc,691.9673667274584,542.9936993307292,592.5,211.5,346.0951166076554,0,35.71020799972757
dram_unanchored_pose-none_0104,dram,unanchored,none,high,weighted,691.9673667274584,542.9936993307292,592.5,211.5,346.0951166076554,0,186.06670900044264
dram_unanchored_pose-none_0104,dram,unanchored,none,high,selected,691.9673667274584,542.9936993307292,592.5,211.5,346.0951166076554,0,189.23900099980528
dram_unanchored_pose-none_0105,dram,unanchored,none,high,ncc,114.12951775229085,101.32842361671179,301.5,663.5,592.5745344773181,0,38.78933400119422
dram_unanchored_pose-none_0105,dram,unanchored,none,high,weighted,114.12951775229085,101.32842361671179,301.5,663.5,592.5745344773181,0,183.67541699990397
dram_unanchored_pose-none_0105,dram,unanchored,none,high,selected,114.12951775229085,101.32842361671179,301.5,663.5,592.5745344773181,0,186.59304199900362
dram_unanchored_pose-none_0106,dram,unanchored,none,high,ncc,247.86881229578282,579.4362611414819,231.5,923.5,344.4528914282433,0,32.14366700012761
dram_unanchored_pose-none_0106,dram,unanchored,none,high,weighted,247.86881229578282,579.4362611414819,231.5,923.5,344.4528914282433,0,158.4692090000317
dram_unanchored_pose-none_0106,dram,unanchored,none,high,selected,247.86881229578282,579.4362611414819,231.5,923.5,344.4528914282433,0,161.50033400117536
dram_unanchored_pose-none_0107,dram,unanchored,none,high,ncc,613.2098214567837,581.3225081779976,92.5,648.5,525.0252694576241,0,32.66570900086663
dram_unanchored_pose-none_0107,dram,unanchored,none,high,weighted,613.2098214567837,581.3225081779976,92.5,648.5,525.0252694576241,0,157.36716599894862
dram_unanchored_pose-none_0107,dram,unanchored,none,high,selected,613.2098214567837,581.3225081779976,92.5,648.5,525.0252694576241,0,160.24758300045505
dram_unanchored_pose-small_0108,dram,unanchored,small,low,ncc,285.87752268532034,588.3774716520662,435.5,745.5,216.96629837887053,0,32.551459000387695
dram_unanchored_pose-small_0108,dram,unanchored,small,low,weighted,285.87752268532034,588.3774716520662,654.5,613.5,369.47756658856065,0,157.46104199934052
dram_unanchored_pose-small_0108,dram,unanchored,small,low,selected,285.87752268532034,588.3774716520662,654.5,613.5,369.47756658856065,0,160.38641699924483
dram_unanchored_pose-small_0109,dram,unanchored,small,low,ncc,221.35093499881472,639.8166384279037,49.5,194.5,477.3255202906034,0,32.16237499873387
dram_unanchored_pose-small_0109,dram,unanchored,small,low,weighted,221.35093499881472,639.8166384279037,49.5,194.5,477.3255202906034,0,157.6669589994708
dram_unanchored_pose-small_0109,dram,unanchored,small,low,selected,221.35093499881472,639.8166384279037,49.5,194.5,477.3255202906034,0,160.52733399919816
dram_unanchored_pose-small_0110,dram,unanchored,small,low,ncc,134.52321481222583,777.2756008172083,467.5,307.5,575.8147745561538,0,32.045125000877306
dram_unanchored_pose-small_0110,dram,unanchored,small,low,weighted,134.52321481222583,777.2756008172083,257.5,351.5,443.1795933325165,0,157.53766699890548
dram_unanchored_pose-small_0110,dram,unanchored,small,low,selected,134.52321481222583,777.2756008172083,257.5,351.5,443.1795933325165,0,160.4152919990156
dram_unanchored_pose-small_0111,dram,unanchored,small,low,ncc,897.7542274121029,903.1664855454311,695.5,902.5,202.25532553940053,0,31.85454199956439
dram_unanchored_pose-small_0111,dram,unanchored,small,low,weighted,897.7542274121029,903.1664855454311,948.5,74.5,830.218813146124,0,156.8896249991667
dram_unanchored_pose-small_0111,dram,unanchored,small,low,selected,897.7542274121029,903.1664855454311,948.5,74.5,830.218813146124,0,159.73816699988674
dram_unanchored_pose-small_0112,dram,unanchored,small,low,ncc,911.2610620030902,565.1305090834181,486.5,137.5,602.7352753016338,0,32.171958999242634
dram_unanchored_pose-small_0112,dram,unanchored,small,low,weighted,911.2610620030902,565.1305090834181,486.5,137.5,602.7352753016338,0,160.69024999887915
dram_unanchored_pose-small_0112,dram,unanchored,small,low,selected,911.2610620030902,565.1305090834181,486.5,137.5,602.7352753016338,0,163.5896249972575
dram_unanchored_pose-small_0113,dram,unanchored,small,low,ncc,851.5275420792397,735.9835877426102,365.5,780.5,488.061965963193,0,32.113457999003
dram_unanchored_pose-small_0113,dram,unanchored,small,low,weighted,851.5275420792397,735.9835877426102,365.5,780.5,488.061965963193,0,189.0746669996588
dram_unanchored_pose-small_0113,dram,unanchored,small,low,selected,851.5275420792397,735.9835877426102,365.5,780.5,488.061965963193,0,196.68325100064976
dram_unanchored_pose-small_0114,dram,unanchored,small,low,ncc,560.2093676043079,911.0648353934271,784.5,720.5,294.31487266018934,0,67.13225000021339
dram_unanchored_pose-small_0114,dram,unanchored,small,low,weighted,560.2093676043079,911.0648353934271,307.5,887.5,253.80568540142778,0,161.49058399969363
dram_unanchored_pose-small_0114,dram,unanchored,small,low,selected,560.2093676043079,911.0648353934271,307.5,887.5,253.80568540142778,0,164.387042999806
dram_unanchored_pose-small_0115,dram,unanchored,small,low,ncc,606.2960494921679,809.7142601747056,372.5,934.5,265.01334612032326,0,38.630957998975646
dram_unanchored_pose-small_0115,dram,unanchored,small,low,weighted,606.2960494921679,809.7142601747056,372.5,934.5,265.01334612032326,0,160.24004199971387
dram_unanchored_pose-small_0115,dram,unanchored,small,low,selected,606.2960494921679,809.7142601747056,372.5,934.5,265.01334612032326,0,163.13370799980476
dram_unanchored_pose-small_0116,dram,unanchored,small,low,ncc,331.7364823777355,914.3716617487833,918.5,587.5,671.6669627626958,0,32.18025000023772
dram_unanchored_pose-small_0116,dram,unanchored,small,low,weighted,331.7364823777355,914.3716617487833,918.5,587.5,671.6669627626958,0,162.63620800054923
dram_unanchored_pose-small_0116,dram,unanchored,small,low,selected,331.7364823777355,914.3716617487833,918.5,587.5,671.6669627626958,0,165.5579159996705
dram_unanchored_pose-small_0117,dram,unanchored,small,medium,ncc,115.26294833224934,606.6441742650118,250.5,937.5,357.4278074892422,0,32.28929199940467
dram_unanchored_pose-small_0117,dram,unanchored,small,medium,weighted,115.26294833224934,606.6441742650118,926.5,207.5,904.1137239574913,0,158.10270800102444
dram_unanchored_pose-small_0117,dram,unanchored,small,medium,selected,115.26294833224934,606.6441742650118,926.5,207.5,904.1137239574913,0,161.01741600141395
dram_unanchored_pose-small_0118,dram,unanchored,small,medium,ncc,508.73167506105744,354.41891168453924,642.5,276.5,154.8073691885291,0,32.52816700114636
dram_unanchored_pose-small_0118,dram,unanchored,small,medium,weighted,508.73167506105744,354.41891168453924,642.5,276.5,154.8073691885291,0,158.45391699986067
dram_unanchored_pose-small_0118,dram,unanchored,small,medium,selected,508.73167506105744,354.41891168453924,642.5,276.5,154.8073691885291,0,161.34249999959138
dram_unanchored_pose-small_0119,dram,unanchored,small,medium,ncc,898.6487968495994,326.2126616834731,575.5,224.5,338.7781138917925,0,32.443833000797895
dram_unanchored_pose-small_0119,dram,unanchored,small,medium,weighted,898.6487968495994,326.2126616834731,575.5,224.5,338.7781138917925,0,157.6609579988144
dram_unanchored_pose-small_0119,dram,unanchored,small,medium,selected,898.6487968495994,326.2126616834731,575.5,224.5,338.7781138917925,0,160.53716599890322
dram_unanchored_pose-small_0120,dram,unanchored,small,medium,ncc,100.06184317177792,837.8899135588762,943.5,419.5,941.5083877276891,0,32.825250000314554
dram_unanchored_pose-small_0120,dram,unanchored,small,medium,weighted,100.06184317177792,837.8899135588762,943.5,419.5,941.5083877276891,0,158.02883399919665
dram_unanchored_pose-small_0120,dram,unanchored,small,medium,selected,100.06184317177792,837.8899135588762,943.5,419.5,941.5083877276891,0,160.90862499913783
dram_unanchored_pose-small_0121,dram,unanchored,small,medium,ncc,732.5581412007315,341.70648161564617,677.5,761.5,423.3887067341245,0,33.68479100026889
dram_unanchored_pose-small_0121,dram,unanchored,small,medium,weighted,732.5581412007315,341.70648161564617,677.5,761.5,423.3887067341245,0,161.43808299966622
dram_unanchored_pose-small_0121,dram,unanchored,small,medium,selected,732.5581412007315,341.70648161564617,677.5,761.5,423.3887067341245,0,164.32658299891045
dram_unanchored_pose-small_0122,dram,unanchored,small,medium,ncc,78.26287074809981,533.2919767995284,899.5,780.5,857.6375861613035,0,32.177375000173924
dram_unanchored_pose-small_0122,dram,unanchored,small,medium,weighted,78.26287074809981,533.2919767995284,899.5,780.5,857.6375861613035,0,157.82937499898253
dram_unanchored_pose-small_0122,dram,unanchored,small,medium,selected,78.26287074809981,533.2919767995284,899.5,780.5,857.6375861613035,0,160.70162499818252
dram_unanchored_pose-small_0123,dram,unanchored,small,medium,ncc,211.60542547514697,405.296491321445,175.5,145.5,262.2933827828583,0,33.545166999829235
dram_unanchored_pose-small_0123,dram,unanchored,small,medium,weighted,211.60542547514697,405.296491321445,175.5,145.5,262.2933827828583,0,206.30370900107664
dram_unanchored_pose-small_0123,dram,unanchored,small,medium,selected,211.60542547514697,405.296491321445,175.5,145.5,262.2933827828583,0,209.46883400029037
dram_unanchored_pose-small_0124,dram,unanchored,small,medium,ncc,175.2836063119479,269.8542574779711,875.5,399.5,712.1172772399146,0,33.942750000278465
dram_unanchored_pose-small_0124,dram,unanchored,small,medium,weighted,175.2836063119479,269.8542574779711,193.5,410.5,141.82052703530246,0,175.29016700063949
dram_unanchored_pose-small_0124,dram,unanchored,small,medium,selected,175.2836063119479,269.8542574779711,193.5,410.5,141.82052703530246,0,180.5490840015409
dram_unanchored_pose-small_0125,dram,unanchored,small,medium,ncc,690.2068776250529,565.9880490765531,714.5,51.5,515.0612666832188,0,36.18754200033436
dram_unanchored_pose-small_0125,dram,unanchored,small,medium,weighted,690.2068776250529,565.9880490765531,882.5,897.5,383.2451154519471,0,170.83766700125125
dram_unanchored_pose-small_0125,dram,unanchored,small,medium,selected,690.2068776250529,565.9880490765531,882.5,897.5,383.2451154519471,0,173.9104589996714
dram_unanchored_pose-small_0126,dram,unanchored,small,high,ncc,796.9183896433958,347.00696517169666,289.5,634.5,583.2029382839949,0,39.262332998987404
dram_unanchored_pose-small_0126,dram,unanchored,small,high,weighted,796.9183896433958,347.00696517169666,289.5,634.5,583.2029382839949,0,202.30016699861153
