case_id,arch,anchored,pose,noise,weighted,nms_radius,n_peaks,rank
dram_unanchored_pose-none_0087,dram,unanchored,none,low,False,2,30,-1
dram_unanchored_pose-none_0087,dram,unanchored,none,low,False,4,30,-1
dram_unanchored_pose-none_0087,dram,unanchored,none,low,False,8,30,-1
dram_unanchored_pose-none_0087,dram,unanchored,none,low,False,16,30,-1
dram_unanchored_pose-none_0087,dram,unanchored,none,low,True,2,30,-1
dram_unanchored_pose-none_0087,dram,unanchored,none,low,True,4,30,-1
dram_unanchored_pose-none_0087,dram,unanchored,none,low,True,8,30,-1
dram_unanchored_pose-none_0087,dram,unanchored,none,low,True,16,30,-1
dram_unanchored_pose-none_0088,dram,unanchored,none,low,False,2,30,-1
dram_unanchored_pose-none_0088,dram,unanchored,none,low,False,4,30,-1
dram_unanchored_pose-none_0088,dram,unanchored,none,low,False,8,30,-1
dram_unanchored_pose-none_0088,dram,unanchored,none,low,False,16,30,-1
dram_unanchored_pose-none_0088,dram,unanchored,none,low,True,2,30,-1
dram_unanchored_pose-none_0088,dram,unanchored,none,low,True,4,30,-1
dram_unanchored_pose-none_0088,dram,unanchored,none,low,True,8,30,-1
dram_unanchored_pose-none_0088,dram,unanchored,none,low,True,16,30,-1
dram_unanchored_pose-none_0089,dram,unanchored,none,low,False,2,30,-1
dram_unanchored_pose-none_0089,dram,unanchored,none,low,False,4,30,-1
dram_unanchored_pose-none_0089,dram,unanchored,none,low,False,8,30,-1
dram_unanchored_pose-none_0089,dram,unanchored,none,low,False,16,30,-1
dram_unanchored_pose-none_0089,dram,unanchored,none,low,True,2,30,-1
dram_unanchored_pose-none_0089,dram,unanchored,none,low,True,4,30,-1
dram_unanchored_pose-none_0089,dram,unanchored,none,low,True,8,30,-1
dram_unanchored_pose-none_0089,dram,unanchored,none,low,True,16,30,-1
dram_unanchored_pose-none_0090,dram,unanchored,none,medium,False,2,30,-1
dram_unanchored_pose-none_0090,dram,unanchored,none,medium,False,4,30,-1
dram_unanchored_pose-none_0090,dram,unanchored,none,medium,False,8,30,-1
dram_unanchored_pose-none_0090,dram,unanchored,none,medium,False,16,30,-1
dram_unanchored_pose-none_0090,dram,unanchored,none,medium,True,2,30,-1
dram_unanchored_pose-none_0090,dram,unanchored,none,medium,True,4,30,-1
dram_unanchored_pose-none_0090,dram,unanchored,none,medium,True,8,30,-1
dram_unanchored_pose-none_0090,dram,unanchored,none,medium,True,16,30,-1
dram_unanchored_pose-none_0091,dram,unanchored,none,medium,False,2,30,-1
dram_unanchored_pose-none_0091,dram,unanchored,none,medium,False,4,30,-1
dram_unanchored_pose-none_0091,dram,unanchored,none,medium,False,8,30,-1
dram_unanchored_pose-none_0091,dram,unanchored,none,medium,False,16,30,-1
dram_unanchored_pose-none_0091,dram,unanchored,none,medium,True,2,30,-1
dram_unanchored_pose-none_0091,dram,unanchored,none,medium,True,4,30,-1
dram_unanchored_pose-none_0091,dram,unanchored,none,medium,True,8,30,-1
dram_unanchored_pose-none_0091,dram,unanchored,none,medium,True,16,30,-1
dram_unanchored_pose-none_0092,dram,unanchored,none,medium,False,2,30,-1
dram_unanchored_pose-none_0092,dram,unanchored,none,medium,False,4,30,-1
dram_unanchored_pose-none_0092,dram,unanchored,none,medium,False,8,30,-1
dram_unanchored_pose-none_0092,dram,unanchored,none,medium,False,16,30,-1
dram_unanchored_pose-none_0092,dram,unanchored,none,medium,True,2,30,-1
dram_unanchored_pose-none_0092,dram,unanchored,none,medium,True,4,30,-1
dram_unanchored_pose-none_0092,dram,unanchored,none,medium,True,8,30,-1
dram_unanchored_pose-none_0092,dram,unanchored,none,medium,True,16,30,-1
dram_unanchored_pose-none_0093,dram,unanchored,none,medium,False,2,30,-1
dram_unanchored_pose-none_0093,dram,unanchored,none,medium,False,4,30,-1
dram_unanchored_pose-none_0093,dram,unanchored,none,medium,False,8,30,-1
dram_unanchored_pose-none_0093,dram,unanchored,none,medium,False,16,30,-1
dram_unanchored_pose-none_0093,dram,unanchored,none,medium,True,2,30,-1
dram_unanchored_pose-none_0093,dram,unanchored,none,medium,True,4,30,-1
dram_unanchored_pose-none_0093,dram,unanchored,none,medium,True,8,30,-1
dram_unanchored_pose-none_0093,dram,unanchored,none,medium,True,16,30,-1
dram_unanchored_pose-none_0094,dram,unanchored,none,medium,False,2,30,-1
dram_unanchored_pose-none_0094,dram,unanchored,none,medium,False,4,30,-1
dram_unanchored_pose-none_0094,dram,unanchored,none,medium,False,8,30,-1
dram_unanchored_pose-none_0094,dram,unanchored,none,medium,False,16,30,-1
dram_unanchored_pose-none_0094,dram,unanchored,none,medium,True,2,30,-1
dram_unanchored_pose-none_0094,dram,unanchored,none,medium,True,4,30,-1
dram_unanchored_pose-none_0094,dram,unanchored,none,medium,True,8,30,-1
dram_unanchored_pose-none_0094,dram,unanchored,none,medium,True,16,30,-1
dram_unanchored_pose-none_0095,dram,unanchored,none,medium,False,2,30,-1
dram_unanchored_pose-none_0095,dram,unanchored,none,medium,False,4,30,-1
dram_unanchored_pose-none_0095,dram,unanchored,none,medium,False,8,30,-1
dram_unanchored_pose-none_0095,dram,unanchored,none,medium,False,16,30,-1
dram_unanchored_pose-none_0095,dram,unanchored,none,medium,True,2,30,-1
dram_unanchored_pose-none_0095,dram,unanchored,none,medium,True,4,30,-1
dram_unanchored_pose-none_0095,dram,unanchored,none,medium,True,8,30,-1
dram_unanchored_pose-none_0095,dram,unanchored,none,medium,True,16,30,-1
dram_unanchored_pose-none_0096,dram,unanchored,none,medium,False,2,30,-1
dram_unanchored_pose-none_0096,dram,unanchored,none,medium,False,4,30,-1
dram_unanchored_pose-none_0096,dram,unanchored,none,medium,False,8,30,-1
dram_unanchored_pose-none_0096,dram,unanchored,none,medium,False,16,30,-1
dram_unanchored_pose-none_0096,dram,unanchored,none,medium,True,2,30,-1
dram_unanchored_pose-none_0096,dram,unanchored,none,medium,True,4,30,-1
dram_unanchored_pose-none_0096,dram,unanchored,none,medium,True,8,30,-1
dram_unanchored_pose-none_0096,dram,unanchored,none,medium,True,16,30,-1
dram_unanchored_pose-none_0097,dram,unanchored,none,medium,False,2,30,-1
dram_unanchored_pose-none_0097,dram,unanchored,none,medium,False,4,30,-1
dram_unanchored_pose-none_0097,dram,unanchored,none,medium,False,8,30,-1
dram_unanchored_pose-none_0097,dram,unanchored,none,medium,False,16,30,-1
dram_unanchored_pose-none_0097,dram,unanchored,none,medium,True,2,30,-1
dram_unanchored_pose-none_0097,dram,unanchored,none,medium,True,4,30,-1
dram_unanchored_pose-none_0097,dram,unanchored,none,medium,True,8,30,-1
dram_unanchored_pose-none_0097,dram,unanchored,none,medium,True,16,30,-1
dram_unanchored_pose-none_0098,dram,unanchored,none,medium,False,2,30,-1
dram_unanchored_pose-none_0098,dram,unanchored,none,medium,False,4,30,-1
dram_unanchored_pose-none_0098,dram,unanchored,none,medium,False,8,30,-1
dram_unanchored_pose-none_0098,dram,unanchored,none,medium,False,16,30,-1
dram_unanchored_pose-none_0098,dram,unanchored,none,medium,True,2,30,-1
dram_unanchored_pose-none_0098,dram,unanchored,none,medium,True,4,30,-1
dram_unanchored_pose-none_0098,dram,unanchored,none,medium,True,8,30,-1
dram_unanchored_pose-none_0098,dram,unanchored,none,medium,True,16,30,-1
dram_unanchored_pose-none_0099,dram,unanchored,none,high,False,2,30,-1
dram_unanchored_pose-none_0099,dram,unanchored,none,high,False,4,30,-1
dram_unanchored_pose-none_0099,dram,unanchored,none,high,False,8,30,-1
dram_unanchored_pose-none_0099,dram,unanchored,none,high,False,16,30,-1
dram_unanchored_pose-none_0099,dram,unanchored,none,high,True,2,30,-1
dram_unanchored_pose-none_0099,dram,unanchored,none,high,True,4,30,-1
dram_unanchored_pose-none_0099,dram,unanchored,none,high,True,8,30,-1
dram_unanchored_pose-none_0099,dram,unanchored,none,high,True,16,30,-1
dram_unanchored_pose-none_0100,dram,unanchored,none,high,False,2,30,-1
dram_unanchored_pose-none_0100,dram,unanchored,none,high,False,4,30,-1
dram_unanchored_pose-none_0100,dram,unanchored,none,high,False,8,30,-1
dram_unanchored_pose-none_0100,dram,unanchored,none,high,False,16,30,-1
dram_unanchored_pose-none_0100,dram,unanchored,none,high,True,2,30,-1
dram_unanchored_pose-none_0100,dram,unanchored,none,high,True,4,30,-1
dram_unanchored_pose-none_0100,dram,unanchored,none,high,True,8,30,-1
dram_unanchored_pose-none_0100,dram,unanchored,none,high,True,16,30,-1
dram_unanchored_pose-none_0101,dram,unanchored,none,high,False,2,30,-1
dram_unanchored_pose-none_0101,dram,unanchored,none,high,False,4,30,-1
dram_unanchored_pose-none_0101,dram,unanchored,none,high,False,8,30,-1
dram_unanchored_pose-none_0101,dram,unanchored,none,high,False,16,30,-1
dram_unanchored_pose-none_0101,dram,unanchored,none,high,True,2,30,-1
dram_unanchored_pose-none_0101,dram,unanchored,none,high,True,4,30,-1
dram_unanchored_pose-none_0101,dram,unanchored,none,high,True,8,30,-1
dram_unanchored_pose-none_0101,dram,unanchored,none,high,True,16,30,-1
dram_unanchored_pose-none_0102,dram,unanchored,none,high,False,2,30,-1
dram_unanchored_pose-none_0102,dram,unanchored,none,high,False,4,30,-1
dram_unanchored_pose-none_0102,dram,unanchored,none,high,False,8,30,-1
dram_unanchored_pose-none_0102,dram,unanchored,none,high,False,16,30,-1
dram_unanchored_pose-none_0102,dram,unanchored,none,high,True,2,30,-1
dram_unanchored_pose-none_0102,dram,unanchored,none,high,True,4,30,-1
dram_unanchored_pose-none_0102,dram,unanchored,none,high,True,8,30,-1
dram_unanchored_pose-none_0102,dram,unanchored,none,high,True,16,30,-1
dram_unanchored_pose-none_0103,dram,unanchored,none,high,False,2,30,-1
dram_unanchored_pose-none_0103,dram,unanchored,none,high,False,4,30,-1
dram_unanchored_pose-none_0103,dram,unanchored,none,high,False,8,30,-1
